5.87785,5.575,120,-90
8.09017,5.55,192,-60
9.51056,5.525,240,-38
10,5.5,256,-28
9.51056,5.475,240,-36
8.09017,5.45,192,-56
5.87785,5.425,122,-86
3.09017,5.4,38,-116
0,5.375,-52,-144
-3.09017,5.35,-140,-162
-5.87785,5.325,-218,-170
-8.09017,5.3,-280,-174
-9.51056,5.275,-320,-172
-10,5.25,-334,-172
-9.51056,5.225,-320,-172
-8.09017,5.2,-278,-170
-5.87785,5.175,-216,-166
-3.09017,5.15,-136,-156
0,5.125,-50,-136
3.09017,5.1,40,-108
5.87785,5.075,126,-76
8.09017,5.05,196,-46
9.51056,5.025,242,-24
10,5,260,-16
9.51056,4.975,242,-22
8.09017,4.95,196,-44
5.87785,4.925,126,-72
3.09017,4.9,42,-104
0,4.875,-46,-130
-3.09017,4.85,-132,-148
-5.87785,4.825,-210,-158
-8.09017,4.8,-272,-160
-9.51056,4.775,-312,-160
-10,4.75,-326,-158
-9.51056,4.725,-312,-158
-8.09017,4.7,-270,-158
-5.87785,4.675,-208,-154
-3.09017,4.65,-130,-142
0,4.625,-44,-122
3.09017,4.6,46,-96
5.87785,4.575,130,-62
8.09017,4.55,198,-32
9.51056,4.525,246,-10
10,4.5,262,-2
9.51056,4.475,246,-10
8.09017,4.45,200,-30
5.87785,4.425,130,-58
3.09017,4.4,48,-90
0,4.375,-40,-116
-3.09017,4.35,-126,-134
-5.87785,4.325,-204,-144
-8.09017,4.3,-264,-146
-9.51056,4.275,-304,-146
-10,4.25,-318,-144
-9.51056,4.225,-304,-144
-8.09017,4.2,-264,-144
-5.87785,4.175,-202,-140
-3.09017,4.15,-124,-128
0,4.125,-38,-110
3.09017,4.1,50,-82
5.87785,4.075,134,-50
8.09017,4.05,202,-20
9.51056,4.025,248,2
10,4,264,12
9.51056,3.975,248,4
8.09017,3.95,202,-16
5.87785,3.925,134,-46
3.09017,3.9,52,-76
0,3.875,-36,-102
-3.09017,3.85,-120,-120
-5.87785,3.825,-196,-130
-8.09017,3.8,-258,-134
-9.51056,3.775,-296,-132
-10,3.75,-310,-132
-9.51056,3.725,-296,-132
-8.09017,3.7,-256,-130
-5.87785,3.675,-194,-126
-3.09017,3.65,-118,-116
0,3.625,-32,-96
3.09017,3.6,54,-68
5.87785,3.575,136,-36
8.09017,3.55,204,-6
9.51056,3.525,250,16
10,3.5,266,24
9.51056,3.475,250,18
8.09017,3.45,206,-4
5.87785,3.425,138,-32
3.09017,3.4,56,-62
0,3.375,-30,-90
-3.09017,3.35,-114,-108
-5.87785,3.325,-190,-118
-8.09017,3.3,-250,-120
-9.51056,3.275,-290,-120
-10,3.25,-302,-118
-9.51056,3.225,-288,-118
-8.09017,3.2,-248,-118
-5.87785,3.175,-188,-114
-3.09017,3.15,-112,-102
0,3.125,-28,-82
3.09017,3.1,60,-54
5.87785,3.075,140,-22
8.09017,3.05,208,8
9.51056,3.025,252,30
10,3,268,38
9.51056,2.975,252,30
8.09017,2.95,208,10
5.87785,2.925,142,-18
3.09017,2.9,60,-50
0,2.875,-26,-76
-3.09017,2.85,-108,-94
-5.87785,2.825,-184,-104
-8.09017,2.8,-244,-106
-9.51056,2.775,-282,-106
-10,2.75,-294,-106
-9.51056,2.725,-280,-106
-8.09017,2.7,-242,-104
-5.87785,2.675,-182,-100
-3.09017,2.65,-106,-88
0,2.625,-22,-70
3.09017,2.6,64,-42
5.87785,2.575,144,-10
8.09017,2.55,210,20
9.51056,2.525,254,42
10,2.5,270,50
9.51056,2.475,254,44
8.09017,2.45,210,24
5.87785,2.425,144,-6
3.09017,2.4,64,-36
0,2.375,-20,-62
-3.09017,2.35,-104,-80
-5.87785,2.325,-178,-90
-8.09017,2.3,-236,-94
-9.51056,2.275,-274,-94
-10,2.25,-288,-92
-9.51056,2.225,-274,-92
-8.09017,2.2,-234,-92
-5.87785,2.175,-176,-86
-3.09017,2.15,-102,-76
0,2.125,-18,-56
3.09017,2.1,66,-28
5.87785,2.075,146,4
8.09017,2.05,212,34
9.51056,2.025,256,56
10,2,272,64
9.51056,1.975,256,56
8.09017,1.95,212,36
5.87785,1.925,148,8
3.09017,1.9,68,-24
0,1.875,-16,-50
-3.09017,1.85,-98,-68
-5.87785,1.825,-172,-78
-8.09017,1.8,-230,-80
-9.51056,1.775,-268,-80
-10,1.75,-280,-80
-9.51056,1.725,-266,-80
-8.09017,1.7,-228,-78
-5.87785,1.675,-170,-74
-3.09017,1.65,-96,-62
0,1.625,-14,-42
3.09017,1.6,70,-16
5.87785,1.575,150,16
8.09017,1.55,214,46
9.51056,1.525,258,68
10,1.5,272,76
9.51056,1.475,258,70
8.09017,1.45,214,48
5.87785,1.425,150,20
3.09017,1.4,72,-10
0,1.375,-12,-36
-3.09017,1.35,-92,-54
-5.87785,1.325,-166,-64
-8.09017,1.3,-224,-68
-9.51056,1.275,-260,-68
-10,1.25,-274,-66
-9.51056,1.225,-260,-66
-8.09017,1.2,-222,-64
-5.87785,1.175,-164,-60
-3.09017,1.15,-90,-50
0,1.125,-10,-30
3.09017,1.1,74,-2
5.87785,1.075,152,30
8.09017,1.05,216,60
9.51056,1.025,258,80
10,1,274,88
9.51056,0.975,258,82
8.09017,0.95,216,62
5.87785,0.925,152,34
3.09017,0.9,76,2
0,0.875,-8,-24
-3.09017,0.85,-88,-42
-5.87785,0.825,-160,-52
-8.09017,0.8,-216,-54
-9.51056,0.775,-254,-54
-10,0.75,-266,-54
-9.51056,0.725,-254,-54
-8.09017,0.7,-216,-52
-5.87785,0.675,-158,-48
-3.09017,0.65,-86,-36
0,0.625,-6,-16
3.09017,0.6,78,10
5.87785,0.575,154,42
8.09017,0.55,216,72
9.51056,0.525,258,94
10,0.5,274,102
9.51056,0.475,260,94
8.09017,0.45,218,74
5.87785,0.425,154,46
3.09017,0.4,78,16
0,0.375,-4,-10
-3.09017,0.35,-84,-28
-5.87785,0.325,-154,-38
-8.09017,0.3,-210,-42
-9.51056,0.275,-248,-42
-10,0.25,-260,-40
-9.51056,0.225,-246,-40
-8.09017,0.2,-210,-38
-5.87785,0.175,-152,-34
-3.09017,0.15,-82,-24
0,0.125,-2,-4
3.09017,0.1,80,24
5.87785,0.075,156,56
8.09017,0.05,218,84
9.51056,0.025,260,106
10,0,274,114
9.51056,-0.025,260,108
8.09017,-0.05,218,88
5.87785,-0.075,156,58
3.09017,-0.1,82,28
0,-0.125,0,2
-3.09017,-0.15,-78,-16
-5.87785,-0.175,-148,-26
-8.09017,-0.2,-204,-28
-9.51056,-0.225,-242,-28
-10,-0.25,-254,-28
-9.51056,-0.275,-240,-28
-8.09017,-0.3,-204,-26
-5.87785,-0.325,-148,-22
-3.09017,-0.35,-76,-10
0,-0.375,2,10
3.09017,-0.4,82,36
5.87785,-0.425,158,68
8.09017,-0.45,220,98
9.51056,-0.475,260,118
10,-0.5,274,126
9.51056,-0.525,260,120
8.09017,-0.55,220,100
5.87785,-0.575,158,72
3.09017,-0.6,84,42
0,-0.625,4,16
-3.09017,-0.65,-74,-2
-5.87785,-0.675,-144,-12
-8.09017,-0.7,-200,-16
-9.51056,-0.725,-236,-16
-10,-0.75,-248,-14
-9.51056,-0.775,-234,-14
-8.09017,-0.8,-198,-14
-5.87785,-0.825,-142,-8
-3.09017,-0.85,-72,2
0,-0.875,6,22
3.09017,-0.9,86,50
5.87785,-0.925,160,80
8.09017,-0.95,220,110
9.51056,-0.975,260,132
10,-1,274,140
9.51056,-1.025,260,132
8.09017,-1.05,220,112
5.87785,-1.075,160,84
3.09017,-1.1,86,54
0,-1.125,8,28
-3.09017,-1.15,-70,10
-5.87785,-1.175,-138,0
-8.09017,-1.2,-194,-2
-9.51056,-1.225,-230,-2
-10,-1.25,-242,-2
-9.51056,-1.275,-228,-2
-8.09017,-1.3,-192,0
-5.87785,-1.325,-138,4
-3.09017,-1.35,-68,16
0,-1.375,8,34
3.09017,-1.4,88,62
5.87785,-1.425,160,94
8.09017,-1.45,220,122
9.51056,-1.475,260,144
10,-1.5,274,152
9.51056,-1.525,260,146
8.09017,-1.55,220,126
5.87785,-1.575,160,98
3.09017,-1.6,88,68
0,-1.625,10,42
-3.09017,-1.65,-66,24
-5.87785,-1.675,-134,14
-8.09017,-1.7,-188,10
-9.51056,-1.725,-224,10
-10,-1.75,-236,12
-9.51056,-1.775,-222,12
-8.09017,-1.8,-188,12
-5.87785,-1.825,-132,18
-3.09017,-1.85,-64,28
0,-1.875,12,48
3.09017,-1.9,90,74
5.87785,-1.925,162,106
8.09017,-1.95,220,136
9.51056,-1.975,260,156
10,-2,272,164
9.51056,-2.025,260,158
8.09017,-2.05,220,138
5.87785,-2.075,162,110
3.09017,-2.1,90,80
0,-2.125,14,54
-3.09017,-2.15,-62,36
-5.87785,-2.175,-130,26
-8.09017,-2.2,-184,24
-9.51056,-2.225,-218,24
-10,-2.25,-230,24
-9.51056,-2.275,-218,24
-8.09017,-2.3,-182,26
-5.87785,-2.325,-128,30
-3.09017,-2.35,-60,42
0,-2.375,14,60
3.09017,-2.4,92,88
5.87785,-2.425,162,118
8.09017,-2.45,220,148
9.51056,-2.475,258,168
10,-2.5,272,176
9.51056,-2.525,258,170
8.09017,-2.55,220,150
5.87785,-2.575,162,122
3.09017,-2.6,92,92
0,-2.625,16,66
-3.09017,-2.65,-58,48
-5.87785,-2.675,-126,40
-8.09017,-2.7,-178,36
-9.51056,-2.725,-212,36
-10,-2.75,-224,38
-9.51056,-2.775,-212,38
-8.09017,-2.8,-178,38
-5.87785,-2.825,-124,42
-3.09017,-2.85,-58,54
0,-2.875,18,74
3.09017,-2.9,94,100
5.87785,-2.925,164,132
8.09017,-2.95,220,160
9.51056,-2.975,258,182
10,-3,270,190
9.51056,-3.025,258,182
8.09017,-3.05,220,162
5.87785,-3.075,164,134
3.09017,-3.1,94,106
0,-3.125,18,80
-3.09017,-3.15,-56,62
-5.87785,-3.175,-120,52
-8.09017,-3.2,-174,48
-9.51056,-3.225,-208,50
-10,-3.25,-218,50
-9.51056,-3.275,-206,50
-8.09017,-3.3,-172,52
-5.87785,-3.325,-120,56
-3.09017,-3.35,-54,66
0,-3.375,20,86
3.09017,-3.4,94,112
5.87785,-3.425,164,144
8.09017,-3.45,220,172
9.51056,-3.475,256,194
10,-3.5,270,202
9.51056,-3.525,256,194
8.09017,-3.55,220,176
5.87785,-3.575,164,148
3.09017,-3.6,96,118
0,-3.625,20,92
-3.09017,-3.65,-52,74
-5.87785,-3.675,-116,64
-8.09017,-3.7,-168,62
-9.51056,-3.725,-202,62
-10,-3.75,-214,62
-9.51056,-3.775,-202,64
-8.09017,-3.8,-168,64
-5.87785,-3.825,-116,68
-3.09017,-3.85,-50,80
0,-3.875,22,98
3.09017,-3.9,96,126
5.87785,-3.925,164,156
8.09017,-3.95,220,186
9.51056,-3.975,256,206
10,-4,268,214
9.51056,-4.025,256,208
8.09017,-4.05,218,188
5.87785,-4.075,164,160
3.09017,-4.1,96,130
0,-4.125,24,106
-3.09017,-4.15,-48,88
-5.87785,-4.175,-114,78
-8.09017,-4.2,-164,74
-9.51056,-4.225,-198,76
-10,-4.25,-208,76
-9.51056,-4.275,-196,76
-8.09017,-4.3,-164,78
-5.87785,-4.325,-112,82
-3.09017,-4.35,-48,92
0,-4.375,24,112
3.09017,-4.4,96,138
5.87785,-4.425,164,168
8.09017,-4.45,218,198
9.51056,-4.475,254,218
10,-4.5,266,226
9.51056,-4.525,254,220
8.09017,-4.55,218,200
5.87785,-4.575,164,172
3.09017,-4.6,98,144
0,-4.625,26,118
-3.09017,-4.65,-46,100
-5.87785,-4.675,-110,90
-8.09017,-4.7,-160,88
-9.51056,-4.725,-192,88
-10,-4.75,-204,88
-9.51056,-4.775,-192,90
-8.09017,-4.8,-160,90
-5.87785,-4.825,-108,94
-3.09017,-4.85,-44,106
0,-4.875,26,124
3.09017,-4.9,98,150
5.87785,-4.925,164,182
8.09017,-4.95,218,210
9.51056,-4.975,252,230
10,-5,264,238
9.51056,-5.025,252,232
8.09017,-5.05,216,212
5.87785,-5.075,164,186
3.09017,-5.1,98,156
0,-5.125,26,130
-3.09017,-5.15,-44,112
-5.87785,-5.175,-106,104
-8.09017,-5.2,-156,100
-9.51056,-5.225,-188,100
-10,-5.25,-200,102
-9.51056,-5.275,-188,102
-8.09017,-5.3,-156,104
-5.87785,-5.325,-106,108
-3.09017,-5.35,-42,118
0,-5.375,28,136
3.09017,-5.4,98,164
5.87785,-5.425,164,194
8.09017,-5.45,216,222
9.51056,-5.475,250,244
10,-5.5,262,252
9.51056,-5.525,250,244
8.09017,-5.55,216,226
5.87785,-5.575,162,198
3.09017,-5.6,98,168
0,-5.625,28,144
-3.09017,-5.65,-40,126
-5.87785,-5.675,-102,116
-8.09017,-5.7,-152,114
-9.51056,-5.725,-184,114
-10,-5.75,-194,114
-9.51056,-5.775,-184,116
-8.09017,-5.8,-152,116
-5.87785,-5.825,-102,120
-3.09017,-5.85,-40,130
0,-5.875,28,150
3.09017,-5.9,98,176
5.87785,-5.925,162,206
8.09017,-5.95,214,236
9.51056,-5.975,248,256
10,-6,260,264
9.51056,-6.025,248,256
8.09017,-6.05,214,238
5.87785,-6.075,162,210
3.09017,-6.1,98,182
0,-6.125,30,156
-3.09017,-6.15,-38,138
-5.87785,-6.175,-100,130
-8.09017,-6.2,-148,126
-9.51056,-6.225,-180,128
-10,-6.25,-190,128
-9.51056,-6.275,-180,128
-8.09017,-6.3,-148,130
-5.87785,-6.325,-98,134
-3.09017,-6.35,-38,144
0,-6.375,30,162
3.09017,-6.4,98,188
5.87785,-6.425,162,218
8.09017,-6.45,212,248
9.51056,-6.475,246,268
10,-6.5,256,276
9.51056,-6.525,246,270
8.09017,-6.55,212,250
5.87785,-6.575,162,222
3.09017,-6.6,98,194
0,-6.625,30,168
-3.09017,-6.65,-36,152
-5.87785,-6.675,-96,142
-8.09017,-6.7,-144,140
-9.51056,-6.725,-176,140
-10,-6.75,-186,142
-9.51056,-6.775,-176,142
-8.09017,-6.8,-144,142
-5.87785,-6.825,-96,146
-3.09017,-6.85,-36,156
0,-6.875,32,176
3.09017,-6.9,98,202
5.87785,-6.925,160,232
8.09017,-6.95,210,260
9.51056,-6.975,242,280
10,-7,254,288
9.51056,-7.025,242,282
8.09017,-7.05,210,262
5.87785,-7.075,160,236
3.09017,-7.1,98,206
0,-7.125,32,182
-3.09017,-7.15,-34,164
-5.87785,-7.175,-94,156
-8.09017,-7.2,-142,152
-9.51056,-7.225,-172,154
-10,-7.25,-182,154
-9.51056,-7.275,-172,154
-8.09017,-7.3,-140,156
-5.87785,-7.325,-94,160
-3.09017,-7.35,-34,170
0,-7.375,32,188
3.09017,-7.4,98,214
5.87785,-7.425,160,244
8.09017,-7.45,208,272
9.51056,-7.475,240,292
10,-7.5,250,300
9.51056,-7.525,240,294
8.09017,-7.55,208,274
5.87785,-7.575,158,248
3.09017,-7.6,98,220
0,-7.625,32,194
-3.09017,-7.65,-32,178
-5.87785,-7.675,-92,168
-8.09017,-7.7,-138,166
-9.51056,-7.725,-168,166
-10,-7.75,-178,168
-9.51056,-7.775,-168,168
-8.09017,-7.8,-138,168
-5.87785,-7.825,-90,172
-3.09017,-7.85,-32,182
0,-7.875,32,200
3.09017,-7.9,98,226
5.87785,-7.925,158,256
8.09017,-7.95,206,284
9.51056,-7.975,236,306
10,-8,248,314
9.51056,-8.025,236,306
8.09017,-8.05,206,288
5.87785,-8.075,158,260
3.09017,-8.1,98,232
0,-8.125,32,208
-3.09017,-8.15,-32,190
-5.87785,-8.175,-90,182
-8.09017,-8.2,-136,180
-9.51056,-8.225,-164,180
-10,-8.25,-176,182
-9.51056,-8.275,-164,182
-8.09017,-8.3,-134,182
-5.87785,-8.325,-88,186
-3.09017,-8.35,-30,196
0,-8.375,34,214
3.09017,-8.4,98,240
5.87785,-8.425,156,270
8.09017,-8.45,204,298
9.51056,-8.475,234,318
10,-8.5,244,326
9.51056,-8.525,234,320
8.09017,-8.55,202,300
5.87785,-8.575,156,274
3.09017,-8.6,96,244
0,-8.625,34,220
-3.09017,-8.65,-30,204
-5.87785,-8.675,-88,194
-8.09017,-8.7,-132,192
-9.51056,-8.725,-162,194
-10,-8.75,-172,194
-9.51056,-8.775,-162,194
-8.09017,-8.8,-132,196
-5.87785,-8.825,-86,198
-3.09017,-8.85,-30,208
0,-8.875,34,226
3.09017,-8.9,96,252
5.87785,-8.925,154,282
8.09017,-8.95,200,310
9.51056,-8.975,230,330
10,-9,240,338
9.51056,-9.025,230,332
8.09017,-9.05,200,312
5.87785,-9.075,154,286
3.09017,-9.1,96,258
0,-9.125,34,232
-3.09017,-9.15,-28,216
-5.87785,-9.175,-86,208
-8.09017,-9.2,-130,206
-9.51056,-9.225,-158,206
-10,-9.25,-168,208
-9.51056,-9.275,-158,208
-8.09017,-9.3,-130,208
-5.87785,-9.325,-84,212
-3.09017,-9.35,-28,222
0,-9.375,34,240
3.09017,-9.4,96,266
5.87785,-9.425,152,294
8.09017,-9.45,198,322
9.51056,-9.475,226,344
10,-9.5,236,350
9.51056,-9.525,226,344
8.09017,-9.55,196,326
5.87785,-9.575,152,298
3.09017,-9.6,94,270
0,-9.625,34,246
-3.09017,-9.65,-28,230
-5.87785,-9.675,-84,222
-8.09017,-9.7,-128,220
-9.51056,-9.725,-156,220
-10,-9.75,-166,222
-9.51056,-9.775,-156,222
-8.09017,-9.8,-126,222
-5.87785,-9.825,-82,226
-3.09017,-9.85,-28,234
0,-9.875,34,252
3.09017,-9.9,94,278
5.87785,-9.925,150,308
8.09017,-9.95,194,336
9.51056,-9.975,222,356
10,-10,232,364
